material_id,composition,E_f
mp-1176809,Li8 Ti8 S16 O64,-2.2567658733680545
mp-1236125,Li1 Al4 Tl4 O12,-2.0797931379365093
mp-1035418,Na1 Li1 Mg14 O15,-2.8063694186197625
mp-1211004,Li2 Sm2 W4 O16,-2.643832599861111
mp-758260,Li2 V4 C8 O24,-1.9761174351754385
mp-1236073,Ba2 Li1 Eu1 Cu4 O8,-1.7926907430208336
mp-757464,Li2 Nb2 P8 O24,-2.5895842928835964
mp-777567,Li8 Fe8 F32,-2.7278370230555558
mp-636380,Li2 Mo4 O8,-1.9850623561904757
mp-1211167,Li1 Cr4 Ga1 S8,-1.093214240773808
mp-1245794,Li4 Ir4 N8,0.1633173781250008
mp-1235408,K2 Li1 Nb2 P2 C2 O14,-2.4130685781356105
mp-756551,Li4 V4 O8 F8,-2.649589298888889
mp-556906,Na12 Li4 Be8 F32,-3.282817058033661
mp-1235075,Cs2 Li1 Tm2 W4 O16,-2.587735511705747
mp-6665,Ba16 Li4 W8 N28,-1.0541952811309525
mp-758724,Li2 Fe2 P8 O24,-2.471715562050263
mp-1662030,Li4 Fe4 P4 O16,-2.436397207925169
mp-35929,Li4 Mn4 O8,-2.0955224353160924
mp-1235102,Li1 Nb3 O7 F1,-2.959959826527777
mp-6270,Ba2 Li1 Re1 O6,-2.739039385083333
mp-754143,Li2 V2 W2 O12,-2.260124862037036
mp-779021,Li4 V4 P8 H4 O32,-2.4774787464514643
mp-758117,Li4 Fe4 C4 O16,-1.852984604047618
mp-1009014,Li1 Cu1 O1,-1.0303853336111104
mp-773525,Li1 Fe3 O4,-1.6699001916666658
mp-757183,Li2 Fe2 Si6 O16,-2.8043832087179488
mp-1211435,K4 Li4 Tb4 F20,-3.80876366246875
mp-1185434,Li1 Sn1 Pt2,-0.588494522083332
mp-850921,Li4 Mn8 B8 O24,-2.4232391534117017
mp-867606,Li2 Ni2 P8 O24,-2.3347379453835964
mp-1176740,Li4 Fe8 O4 F12,-2.3755330233333334
mp-782648,Li4 Mn4 P16 O48,-2.500077241101988
mp-1235182,Cs2 Li1 Tm2 W4 O16,-2.572194110905747
mp-1235594,Li1 Cu1 Au1 O2,-0.9194235216666662
mp-1207212,Li1 Hf1 S2,-1.6581386830729166
mp-772555,Na8 Li4 Mn4 P4 C4 O28,-2.3671023795127573
mp-1038037,Li1 Mg30 Mn1 O32,-2.9730866389260053
mp-1202801,Li20 P20 O60,-2.6991559987952383
mp-865959,Li1 Ho2 Ru1,-0.2954431458333282
mp-989512,Li1 Tl2 In1 Cl6,-1.5736957076666678
mp-765442,Li4 Mn4 P4 O16,-2.5314676322724594
mp-777575,Li2 V6 O2 F22,-2.953016641458333
mp-731702,Li4 Cr4 P4 O16,0.0961235142176885
mp-757386,Li8 Cr8 P8 O32,-2.506370334710883
mp-1176519,Li4 V4 O8,-2.4416990214583336
mp-865925,Li1 Zr1 Ir2,-0.6853379429166679
mp-1235817,Li1 Ni9 O13,-0.8741242013405793
mp-1110683,Rb2 Li1 Ce1 Cl6,-2.424019367833333
mp-1236283,Li1 Co6 O2 F10,-1.9230700128070184
mp-1185477,Li2 Te6,-0.4499176395833326
mp-1176599,Li4 Nb4 P4 O20,-2.7431366331845224
mp-865046,Li1 Pa1 Pt2,-0.8606044241666666
mp-1222481,Li1 Ce1 Mo2 O8,-2.464034529444444
mp-764589,Li4 Fe8 B8 O24,-2.2665706231060594
mp-6654,Cs2 Li1 Ga1 F6,-3.081807428514368
mp-760408,Li2 Zn2 O4,-1.638596160833333
mp-758125,Li3 Co6 C6 O21,-1.6401285503472234
mp-696822,Li2 N2 O6,-0.285315770166666
mp-729481,Li2 Bi4 P6 O24,3.422928209874339
mp-1110748,Rb2 Li1 Nd1 I6,-1.6544815545833331
mp-755037,Li4 Nb4 Co4 O16,-2.3702029201190475
mp-758368,Li2 P8 W2 O24,-2.5281186959391517
mp-1371937,Li4 Zn4 B4 O12,0.9759787500000008
mp-1233009,Ba1 Li1 Ti2 Bi2 O1,-0.7592335467857134
mp-25848,Li2 Ni4 P6 O24,-1.9566050742923269
mp-1235767,Li1 Ag1 Cl1 O4,-0.4733603778571422
mp-5670,Li2 Ti4 O8,-3.243751696428572
mp-777683,Li16 Fe16 F48,-2.7132744061666663
mp-1205167,Na12 Li4 Y12 P12 C4 O60 F8,-3.122076797103567
mp-759538,Li14 Mn14 F42,-2.9759820827528736
mp-764738,Li2 Fe8 B8 O24,-2.22953531
mp-759673,Li4 Bi4 P8 O28,-2.495220682283549
mp-1245623,Li2 Mn4 N6,-0.3887789860792416
mp-1110865,K2 Li1 Sb1 Cl6,-1.6404104414166654
mp-19131,Li6 Mn6 B6 O18,-2.512142639655173
mp-7117,Li4 Al4 Se8,-1.2763071180729175
mp-26811,Li2 Fe2 P8 O24,-2.508414945383596
mp-1101516,Li4 Fe4 P8 O28,-2.50430930069264
mp-652399,Li3 Fe18 Ge18,-0.1896589646153844
mp-756904,Li2 La8 Fe2 O16,-3.2523536666666653
mp-1273249,Li4 V4 C8 O24,-2.072792095083334
mp-1235949,Li1 Nd4 Nb2 In2 O14,-3.0579818431159413
mp-1246000,Li2 Mn2 N4,-0.4416779269044166
mp-755562,Li4 Mn4 O8,-2.1222288015660924
mp-942700,Li4 Ni4 S4 O16 F4,-2.084038431041665
mp-556783,Na9 Li9 C9 O27,-2.164214607822477
mp-1235082,Ba2 Li1 La1 Cu3 O7,-2.0449911486309524
mp-776385,Li1 V6 O7 F5,-2.707655465175438
mp-1006328,Li8 Ce8 Sn8,-0.5301540965277761
mp-1094603,Li4 Mg12,-0.0268220710416668
mp-26091,Li4 V4 P4 O20,-2.656536127247024
mp-1211100,Li2 B6 H16,-0.2949187313194444
mp-556562,Li2 As2 H12 O6 F12,-1.930699399460784
mp-756854,Sr2 Li1 Nb3 O10,-3.134181993645834
mp-1185304,Li1 Al1 Zn2,-0.1427871891666674
mp-752421,Na10 Li2 Co4 P4 C4 O28,-2.230577741135215
mp-975368,Li1 Ca2 Mg1,-0.026702474583333
mp-1191091,Li2 Al2 Si4 O14,-2.639492915871212
mp-1235186,Li1 Pu2 Te1 O2,-2.120955687083329
mp-778672,Li2 V4 P8 H4 O32,-2.39719006877619
mp-766049,Li8 V8 Si8 O32,-2.769244267619048
mp-1110836,K2 Li1 Nd1 F6,-3.518676684033333
mp-1235836,Li1 Cu1 P4 Ru2 O14,-2.1158086507683977
mp-1030909,Li1 Mg6 Si1 O8,-2.752511229583333
mp-1245613,Li2 Rh4 N6,0.3226085711805571
mp-777899,Li4 Fe4 F12,-2.754502477166666
mp-755707,K3 Li1 Ti7 O16,-3.240668897719136
mp-1096468,Li1 Zn2 Cu1,0.9719200941666668
mp-1100424,Li1 Mg1 Sb1,-0.4353979294444441
mp-849265,Li8 Sb8 P16 O56,-2.4359980152380944
mp-1206458,Li1 La2 V1 O6,-3.143109126833333
mp-1232984,Li1 Mn4 O8,-1.5085412026967289
mp-1235035,Rb2 Li1 Pu1 Cl4 O2,-2.445516884208332
mp-1232979,Li1 Er4 Zr4 O14,-3.3411840525362315
mp-26162,Li2 Ni2 P4 O14,-2.162921950010821
mp-721067,Li2 Ca2 P6 H16 O26,-2.124594924221612
mp-1235196,Li1 Al2 Cu2 O6,-2.034230199848484
mp-1235155,Li1 Cu2 Rh4 O8,-1.0635449808888884
mp-1018785,Li2 Fe2 As2,0.087834298055555
mp-1035569,Li1 Ce1 Mg14 O16,-2.9558502197916665
mp-755750,Li4 V4 F20,-3.011211011190476
mp-850399,Li4 V4 P4 H4 O20,-2.4121503074140205
mp-601344,Li4 Zr12 H72 N16 F76,-2.2348034634629634
mp-757606,Li4 Ni4 P4 O16,-2.3024080222108845
mp-26057,Li4 Mn4 P4 O16,-2.6192758887010306
mp-1235412,Rb2 Li1 Pu1 Cl4 O2,-2.4059392452083324
mp-758385,Li4 P4 W4 O20,-2.453629308809523
mp-1386918,Li1 V1 Cr1 P2 O8 F2,-0.3153100425079354
mp-760546,Li1 Cu2 C2 O6,-1.528595430303031
mp-14364,Cs4 Li2 As2 O8,-2.0971579225179595
mp-32516,Li2 V4 P6 O22,-2.671099229397758
mp-1113000,Cs2 Li1 Ta1 I6,-1.1832163339977022
mp-777405,Li6 Mn12 B12 O36,-2.4245742258359466
mp-1222756,Li1 Tm2 Ge4,-0.55690179761905
mp-1172915,Li4 Cr4 P16 O48,-2.586802558578041
mp-694995,Li2 Mg2 Cr6 S12 O48,-2.1027180578095237
mp-1235744,Ba2 Li1 Sm1 Co1 Cu2 O7,-2.030773521488096
mp-1176664,Li4 Mn12 P12 O48,-2.4912223811081566
mp-757996,Li2 Ti2 P8 O24,-2.698722293624338
mp-1110988,Cs2 Li1 Ta1 Cl6,-1.9328932179977016
mp-771571,Li4 Fe8 O16,-1.6455866972619038
mp-552663,Li1 Sc1 As2 O7,-2.370167675984848
mp-571612,Li2 W12 C2 Cl36,-1.2915918438782048
mp-26065,Li4 Mn24 P4 O48,-2.186518021028121
mp-850955,Li2 Fe2 P6 H28 O32,-1.7643355705646253
mp-1235693,Li1 Fe8 O12,-1.5852973615873007
mp-684106,Li4 Sb4 P8 O28,-2.4632999016017307
mp-867210,Li1 Ca2 Hg1,-0.2969858789583348
mp-1038204,Li1 Mg30 Al1 O32,-3.0317291694270825
mp-765596,Li4 V8 O20 F4,-2.4322167764814804
mp-13396,Li1 In2 Rh1,-0.5004476091666668
mp-39020,Li6 Ta18 N24,-1.3919892948333323
mp-1185207,Li1 Cd1 Hg2,-0.2137508504166696
mp-1235282,Li1 Ni9 O13,-0.8809368687318845
mp-861725,Li1 Tl2 Rh1,-0.1491395166666649
mp-1078358,Li2 Os2 O6,-1.7419741431666664
mp-1306573,Li4 Nb4 V4 O16,-2.6546519779761906
mp-756619,Sr1 Li1 La7 Fe3 O16,-3.115580664940477
mp-760353,Li4 Cu8 F28,-1.7955137696666648
mp-758940,Li8 Fe8 Si8 O32,-2.466820030833333
mp-25412,Li2 Ni2 P2 C2 O14,-1.806581021179652
mp-540013,Li2 Bi4 P6 O24,-2.2559859867923278
mp-759568,Li1 Bi1 P2 O7,-2.4914874041017314
mp-1096310,Li1 Y2 Zn1,2.1704394437500003
mp-1235950,Li1 Zn1 Co4 O8,-1.2338057359523813
mp-758307,Li4 V4 P12 O36,-2.634285876947278
mp-641353,Li18 Mn36 O72,-2.041574213535851
mp-25959,Li2 Bi2 P8 O24,-2.519479324550265
mp-758730,Li4 Fe8 B8 O24,-2.2641381612878777
mp-1018026,Li2 Ag2,-0.1661773408333342
mp-761801,Li1 V2 Co1 O6,-2.0879522778333333
mp-762644,Li6 Fe6 Si6 O24,-2.5077076030952385
mp-863675,Li1 Pm2 Ru1,-0.1862951891666675
mp-1194993,Cs8 Li4 Nd4 B8 O24,-2.829502993623084
mp-1176666,Li3 Mn6 P6 O24,-2.46135522757547
mp-17314,Li2 Mo6 P6 O32,-2.3472481781418204
mp-1026839,Na1 Li1 Mg14,0.0465699494863502
mp-1110902,K2 Li1 Bi1 Br6,-1.6586380587833331
mp-1185432,Li1 Zn1 Cd2,-0.1591542079166643
mp-1113318,Na2 Li1 Tb1 Cl6,-2.1183146571666684
mp-776659,Li8 V8 P8 O32 F8,-2.774592697247023
mp-1029251,Li4 Ru4 N4,-0.3654488644444444
mp-1023399,Li2 Mg12 Al2,0.0161045277083333
mp-1235621,Li1 La4 Ga2 Fe2 O12,-2.7935141284920624
mp-1094596,Li1 Mg3,-0.0190736829166668
mp-1101524,Li4 Fe8 P12 O48,-2.245271696236772
mp-1208810,Sr4 Li2 Te2 O12,-2.3928211405
mp-1185275,Li1 Pb3,-0.1155588483333303
mp-1188183,Li4 Sm4 Ge8,-0.6550257727083295
mp-766098,Li1 Ti3 Sb1 P6 O24,-2.844411386034013
mp-504178,Li16 Mn16 P16 O64,-1.893472165129604
mp-1211159,Li2 Al2 P2 O10,-2.726043621309524
mp-1519505,Li1 Nd1 Ti4 O12,-2.881386115787037
mp-1176777,Li6 Co6 B6 O18,-2.223422862777778
mp-1210933,Li2 V2 W4 O16,-2.319304762777778
mp-760468,Li2 Si4 Bi2 O12,-2.717124206333333
mp-1093663,Li1 Ca2 Pd1,1.029349383854168
mp-758771,Li4 Fe4 P8 O28,-2.468697052510822
mp-771941,Li3 V3 S6 O24,-2.1353963845833324
mp-780389,Li5 Mn10 B10 O30,-2.4271607220480678
mp-32023,Li2 Mn4 P6 O24,-2.317407678229109
mp-27055,Li2 V2 P2 O10,-2.625657271309524
mp-758124,Li4 Co4 C8 O24,-1.709918533583334
mp-1040135,Li1 Mg30 B1 O32,-2.933548473632812
mp-857663,Li4 Ni12 P12 O44,-2.2022464647089937
mp-1219554,Rb1 Li1 Zn1 S2,-1.326717769166666
mp-1191292,Li2 Al2 Si4 H2 O14,-2.753027721840278
mp-1198726,Li8 B48 H48,-0.4017251949679486
mp-760189,Li4 V4 O4 F16,-2.84556154904762
mp-759672,Li4 V4 O4 F12,-2.9042942847222237
mp-1236324,Li1 Fe8 O12 F4,-1.7254039921333333
mp-504691,Li2 Mn2 P2,-0.5020343919690747
mp-1078650,Li2 Lu2 Sn4,-0.3083595799999998
mp-1222349,Li2 Ge2 Rh2 O8,-1.8893410790476184
mp-1247150,Li4 Mn24 N28,-0.1549358317433201
mp-1404407,Li1 V1 Fe1 P2 H2 O10,0.781349607051821
mp-760191,Li2 Mn2 V2 P4 H4 O20,-2.328103515473533
mp-760801,Li12 V12 O12 F24,-2.8940836623333337
mp-1095811,Li1 Y2 Ga1,2.0800579822916667
mp-1002080,Cs1 Li1 I1 Cl1,-1.672598695747127
mp-759679,Li6 Mn6 F24,-2.860394077988506
mp-1236128,Ba2 Li1 Tm1 Cu3 O7,-2.0901634582738096
mp-1192048,Li4 I4 N16,0.3869655394444429
mp-1096643,Li1 Tl2 Pd1,0.9473098650000012
mp-760040,Li4 Mn4 O4 F8,-2.6117577257528737
mp-543094,Li4 Fe8 P12 O48,-2.2455482654034378
mp-1001825,Li2 Be2,0.1669582008333332
mp-776117,Li1 Mn1 F4,-2.928566283544061
mp-542207,Ba6 Li2 Os4 O18,-2.363773617388888
mp-769159,Li4 Cu4 P4 H8 O20,-1.8707118377976184
mp-1021359,Li2 Mg12 Ti2,0.1318638222916668
mp-773024,Li4 Ca8 Nb12 O40,-3.143502075364584
mp-1001790,Li1 O3,-0.6216314914583325
mp-1204616,Rb8 Li8 Mo8 O40,-1.694675595104167
mp-1176613,Li4 V8 F36,-3.019270152986111
mp-1236207,Li1 Al1 As1 O4,-2.2286514715476184
mp-757665,Li4 Ni4 P4 O16,-2.2653776489965987
mp-1185397,Li1 Nd1 Au2,-0.6635927277083313
mp-756853,Li2 B2 Sb2 O6,-2.2174063749999995
mp-1079676,Li2 Be2 H6,-0.3215564434166662
mp-684493,Li4 Sn8 P12 O40,-2.4237361221726186
mp-836278,Li2 Sb2 Mo4 O16,-1.9891648319444453
mp-753505,Li4 Ti4 Co4 O16,-2.417878298452381
mp-1222502,Li2 Br2 O2,-0.6787461252777772
mp-1021274,Li2 Mg12 Cd2,-0.0270050322916663
mp-1040170,Rb1 Li1 Mg30 O31,-2.8826169568783064
mp-755531,Li2 V2 P8 H8 O28,-2.3027087784126983
mp-26389,Li4 Nb8 P12 O48,-2.774894592903438
mp-831046,Li4 Mn4 P4 H8 O20,-2.1361045803407217
mp-1235587,Li1 Ni9 O13,-0.9732699896014492
mp-758454,Li4 P16 W4 O52,-2.5194100123370915
mp-25405,Li2 Cu2 P2 O8 F2,-2.153183660059523
mp-798790,Li2 V2 P4 O14,-0.6651718059199125
mp-776078,Li4 Fe8 F20,-2.658845143854167
mp-1105683,Li2 B2 C4 O8 F4,-2.266040028749999
mp-1235048,K2 Li1 La4 O7,-2.921311077166667
mp-753492,Li6 V6 Si6 O24,-2.7548511021428563
mp-768616,Li2 Co4 S6 O24,-1.7572637244907396
mp-771979,Li2 Si2 Sb2 C2 O14,-2.2561358593939387
mp-778510,Li4 Fe4 F16,-2.816462228055556
mp-1235338,Li1 Mn2 S2 O10,-1.893614414613026
mp-684090,Li4 Sb4 P8 O28,-2.467115089556277
mp-757520,Li8 Co8 P8 O32,-2.31631788917517
mp-766464,Li4 Fe8 P8 O32,-2.3711975569322337
mp-19377,Li2 La4 Mo2 O12,-3.062802875833333
mp-776397,Li4 Mn8 P4 O20,-2.4041995026486958
mp-759179,Li3 Ni3 O3 F3,-2.145281090833333
mp-1638589,Li4 Co4 C8 O24,-1.7271689040833338
mp-1235528,Li1 Fe6 O4 F8,-2.217170233333332
mp-755188,Li2 Fe4 F10,-2.656791112604166
mp-1110904,Na2 Li1 In1 F6,-2.894276416775862
mp-19440,Li4 V4 O12,-2.4246127706666742
mp-759375,Li2 Mn4 B4 O12,-2.4268267765935208
mp-1211147,Li2 Pr2 Mo4 O16,-2.473235080416668
mp-1236276,Li1 Co5 Sb1 O8,-1.3817862775555567
mp-1028208,Li1 Mg14 Al1,0.020634596666667
mp-1021305,Li1 Mg6 Mo1,0.1674671133333332
mp-770840,Li4 V4 Ga4 O16,-2.37973001797619
mp-1113739,Na2 Li1 Nd1 Cl6,-2.096551940416667
mp-755186,Li4 V4 F16,-3.138228623472223
mp-775901,Li2 V6 O2 F22,-2.9717140573958334
mp-1022601,Li2 Mg12 Zn2,-0.0023476716666666
mp-1222483,Li1 Bi3 Br2 O4,-1.7505760873333336
mp-861572,Li4 Mn8 O4 F12,-2.6532698352422
mp-558102,K2 Li2 Si4 O10,-2.973622663120369
mp-759281,Li12 Fe12 Si12 O48,-2.4937401757142856
mp-541669,Li2 Fe4 F12,-2.721925755370369
mp-886625,Li5 Ni5 O10,1.3422286429166668
mp-1110653,Rb2 Li1 Nd1 F6,-3.5312847850833338
mp-1291590,Li2 Mn6 O8,-2.0441379396408044
mp-867806,Li1 La2 Ir1,-0.3784719758333352
mp-1235441,Li1 Zr2 Se2 O2,-2.42983844328869
mp-1211104,Li4 Se4 O12,-1.4315280676354156
mp-1021999,Li2 Mg12 Ni2,0.0465510370833333
mp-760832,Li9 Ti18 O36,-3.142935865555556
mp-1079267,Li2 Hg6,-0.2008124660416683
mp-766811,Li4 Co4 P4 O16,-2.3533577329251707
mp-760352,Li4 Fe8 B8 O24,-2.2603293140151504
mp-1185458,Li1 Sm2 Al1,-0.2299236016666661
mp-1110654,Rb2 Li1 Mo1 F6,-2.990692746333333
mp-1094134,Li4 Ni4 Sb4 O16,-1.69524182047619
mp-25410,Li2 Mn2 P2 O8 F2,-2.6249948810509025
mp-27005,Li2 Mo4 P6 O24,-2.499857748458994
mp-757822,Li8 Co8 Si8 O32,-2.321883710654762
mp-1110864,K2 Li1 Tb1 Cl6,-2.3124013484166666
mp-1235616,Li1 Pr2 Ta2 Cl2 O7,-3.1870704809880968
mp-1235270,Li1 Fe8 O16,-1.3085064481333324
mp-865444,Li1 Sc2 Pt1,-0.7343031858333333
mp-1290806,Li2 Ti2 Ni2 O8,-2.339731890952381
mp-21496,Li1 La4 Cu1 O8,-3.16484426452381
mp-754660,Li4 Fe4 S8,-0.8718622264583322
mp-759121,Li4 Fe4 Si4 O16,-2.467331038333332
mp-570363,Li8 Si8,0.0435629039583331
mp-1236653,Li1 Cr4 In4 O12,-1.9720064038095235
mp-758415,Li4 Cu4 P4 O16,-2.168912841139455
mp-1222774,Li1 Cu3 O3,-1.017958929404762
mp-1210950,Li2 Ho2 W4,0.7151208691666682
mp-1017626,Li1 Ca1 F3,-3.6229155318333306
mp-757013,Li8 Mn8 Si16 O48,-2.7633768900014366
mp-758267,Li4 V16 P12 O48,-2.516152888613095
mp-1036089,Li1 Mg14 Mn1 O16,-2.904550780664511
mp-25840,Li4 Ti8 P12 O48,-3.014394261746031
mp-19209,Li2 Al2 Mo4 O16,-2.348460675694445
mp-557500,Li1 Ni1 P2 S6,-0.6882306977619038
mp-561095,Li2 Ho6 Ge4 O16 F4,-3.301603539270832
mp-757948,Li2 V2 O4 F4,-2.631438176388888
mp-1235487,Li1 Ag4 P4 O12,-1.930347566122447
mp-757874,Li8 Si8 Bi8 O32,-2.5233710624404755
mp-1180547,Li2 Al2 H8,-0.2083635802777769
mp-504151,Li2 Bi4 P6 O24,-2.302121242625661
mp-645405,Rb12 Li2 Pr22 Se24 Cl32 O72,-2.373568471826727
mp-778169,Li2 Cu4 S6 O24,-1.6193567428240732
mp-571584,Li1 Mg1 Sb1 Pt1,-0.6433075295833328
mp-1204402,Li4 Al4 C8 N16,-0.715543806666668
mp-754284,Li4 Al4 Ni4 O12,-2.378017565138888
mp-1443123,Li1 V4 O5 F7,-1.2452118881372545
mp-757562,Li4 P16 W4 O48,-2.4755095017724846
mp-631333,Li1 Pd1 W2,0.7862841333333357
mp-694971,Li4 Ti8 Nb4 Cu8 O36,-2.537920631333334
mp-857355,Li4 Mn4 P4 O16,-2.581513323343889
mp-1206440,Cs2 Li1 Cr1 F6,-3.118001636764368
mp-777676,Li4 V4 F12,-2.996077959166667
mp-1236178,Sr4 Li1 Mn2 Ga2 O11,-2.453576257834771
mp-758678,Li4 Fe4 P12 O36,-2.507157979447279
mp-1191085,Li2 Y2 W4 O16,-2.651288713611111
mp-773068,Li2 Zr4 P6 O24,-3.156977936236772
mp-7756,Sr4 Li4 Sb4,-1.018784152777778
mp-1094673,Li1 Mg1,-0.0515124533333333
mp-1110900,K2 Li1 Pr1 Br6,-2.0538330080833376
mp-862775,Li1 In1 Rh2,-0.3435167316666678
mp-1100428,Li1 Y1 Si1,0.0968823622222216
mp-759493,Li4 Sb4 P8 O28,-2.417456186147185
mp-764552,Li4 Fe8 B8 O24,-2.2751040774242424
mp-1223469,K1 Li1 Zn3 O4,-1.8112094245092585
mp-25464,Li2 Co2 P2 C2 O14,-1.956558312088744
mp-757813,Li4 Co4 Sb4 O16,-1.8764917379761905
mp-774591,Li1 V18 O44,-2.291583626878308
mp-753098,Li1 Cu1 F2,-2.2310474904166666
mp-753023,Li1 V3 O4 F2,-2.667567222833334
mp-556503,Li4 H12 C4 O12,-1.4922535605729168
mp-764760,Li4 V4 O4 F12,-2.964743717222223
mp-1176592,Li2 Ti2 P8 O24,-2.730056069179893
mp-1028092,Li1 Mg14 Mn1,0.0754680086709771
mp-1198410,Li4 Ce4 S8 O36,-2.250947857371796
mp-849749,Li4 V4 P4 O16,-2.5869229932823123
mp-867872,Li1 Cd1 Ag2,-0.1561729066666686
mp-759086,Li8 V8 F40,-3.0707640895833337
mp-760016,Li2 V2 Fe2 P4 H4 O20,-2.293820743242297
mp-1189006,K1 Li1 Mn2 Si4 O12,-2.824751359322156
mp-780703,Li2 Cu4 P2 O8,-1.8393763091220228
mp-782720,Li1 Ti1 V3 O8,-2.632572627435898
mp-15549,K4 Li2 Al2 F12,-3.465729003783333
mp-753644,Li4 V4 Si4 O16,-2.7977418165476187
mp-26379,Li2 Mn2 P4 O14,-2.5520120930045533
mp-807001,Li4 Fe8 F20,-2.1785019341666665
mp-25969,Li2 Mn8 P6 O24,-2.530156233449301
mp-776424,Na8 Li4 Cu4 P8 O28,-2.347260611952128
mp-1235281,Li1 Tl6 C2 O6 F2,-1.55620863284314
mp-849574,Li2 Fe16 F66,-2.100224261329365
mp-26204,Li2 Co4 P10 O32,-2.325781276939484
mp-778253,Li8 V16 O24 F24,-2.7197107225925925
mp-1113706,Rb2 Li1 Pd1 F6,-2.505802317333333
mp-755030,Li2 Mn4 B4 O12,-2.418610732048065
mp-26393,Li4 Mn16 P12 O48,-2.548486158699302
mp-1235255,Li1 Ti2 Zn2 P2 O10,-2.502657053781513
mp-850985,Li4 Fe4 P8 H4 O28,-2.3200051540724203
mp-1180450,Li4 V4 Te4 O20,-1.4232281253125
mp-973826,Li1 Ho1 Sn2,-0.3975714795833314
mp-857347,Li2 Ni4 P6 O20,-2.306962028891369
mp-1235632,Rb3 Li1 Er1 V2 O8,-2.5769808163888883
mp-1211126,Li2 Sc2 W4 O16,-2.626090700277777
mp-763255,Li2 Co2 Si2 O8,-2.3248440804761907
mp-1222570,Li2 W6 O18 F2,-2.30290832595238
mp-778991,Li4 Mn4 P8 H4 O28,-2.431494459316674
mp-1235215,Li1 Tl4 Ni4 O12,-0.9599742031746042
mp-3161,Li1 Al1 Si1,-0.1912681677777777
mp-1368706,Li2 Fe2 Si6 O16,2.183173965128205
mp-758432,Li2 P6 W4 O26,-2.46700944209273
mp-862610,Li1 Hf1 Ir2,-0.6952293808333359
mp-1021291,Li2 Mg12 Cr2,0.1595958645833337
mp-685439,Li14 Ni42 P28,-0.6418836469841267
mp-1235326,Li1 Mn9 Cd1 O10,-1.7190592099863164
mp-1235243,Li1 Mn4 Co2 O12,-1.5577268276346043
mp-761226,Li4 Fe8 B8 O24,-2.265979022878787
mp-30763,Li1 Pd2 Pb1,-0.4198709083333329
mp-1078188,Li2 Os2 O6,-1.733640722166666
mp-850511,Li16 Fe16 O32,-1.8624594719270824
mp-1185408,Li1 Pr1 Zn2,-0.2598893012499994
mp-762834,Li1 Ti2 Co3 O10,-2.0727357184375004
mp-758398,Li4 Fe12 P12 O44,-1.920026301514549
mp-850993,Li2 Mn8 P6 O24,-2.5125253076993017
mp-1222345,Li4 Ni4 As4 O16,-1.7932098322619043
mp-8132,Li1 Ti3 Se6,-1.4413049097395845
mp-850532,Li4 Sn8 P12 O48,-2.510602783736772
mp-33551,Li1 Fe5 O8,-1.6360648002380955
mp-772483,Na10 Li2 Mn4 P4 C4 O28,-2.362343176937603
mp-758750,Li2 Cu2 P2 O8,-2.1342895418537404
mp-6745,Li2 Ga2 Si4 O12,-2.8862930460833334
mp-1114414,Rb2 Li1 Au1 Cl6,-1.554350290833333
mp-1235825,Li1 Mn9 Cd1 O10,-1.7266945742720317
mp-1180489,Li4 N4,1.0862188835416662
mp-1096022,Li1 Ti1 Au2,1.261713875416671
mp-867235,Li1 Y2 Ir1,-0.5420365783333327
mp-1235317,K2 Li1 S2 O4 F2,-2.103810173439393
mp-976743,Li1 Er2 In1,-0.3366451708333322
mp-1290836,K4 Li2 Mn4 O8,-1.7999585548550456
mp-1210974,Li4 H8 C4 N20,-0.3759486887037045
mp-559533,Na9 Li9 C9 O27,-2.164264545415069
mp-1094589,Li3 Mg3,-0.0278321441666668
mp-1236709,Li1 In4 Hg2 O8,-1.386312979666667
mp-1103453,Sr4 Li2 Ge6,-0.5543302472222228
mp-753797,Li4 V4 Si4 O16,-2.766020160119048
mp-569834,Li2 Cu4 Sn2,-0.1891192258333331
mp-26188,Li2 Mn4 P10 O32,-2.5357927951004027
mp-763313,Li2 Co2 Si2 O8,-2.3102292904761907
mp-25823,Li2 Ni4 P10 O30,-2.403421452132505
mp-753405,Li4 Cu4 F12,-2.334093929833333
mp-1101521,Li2 Fe2 P4 O14,-2.418444170010822
mp-771333,Li2 Mn2 H8 S4 O20,-1.726020251181354
mp-757952,Li2 Co4 C6 O18,-1.6544346895555548
mp-1188169,Li2 Fe2 Ge4 O12,-2.061326868333332
mp-1222309,Li1 Dy1 Se2,-1.8813425149479173
mp-1022353,Li2 Mg12 Fe2,0.1666107652083335
mp-1222348,Li1 Eu2 Ga7,-0.5248993366666668
mp-684052,Li2 Sn12 P14 O48,-2.350615209627191
mp-1113976,Rb2 Li1 Lu1 Cl6,-2.4663863555000005
mp-1282759,Li2 Fe4 O6,-1.7216444243055544
mp-1112669,Cs2 Li1 Tb1 Cl6,-2.4889044859310347
mp-1581648,Li4 Co4 B4 O12,-2.184112591666666
mp-1236593,Li1 Ta1 Nb1 Ag2 O6,-2.1264523553636354
mp-754133,Li6 Cr6 B6 O18,-2.4427762225
mp-766412,Li3 Cr6 P6 O24,-2.48244170532967
mp-757037,Li2 Fe2 Si6 O16,-2.8436582598717943
mp-1236701,Li1 Fe8 O8 F8,-2.045744599733333
