formula,X,B,A,A_w,A_d,A_dw,composition,Tolerance_Factor
K3Te(AlH4)0.625(ICl4)0.375,K,Te,AlH4,0.625,ICl4,0.375,K3 Al0.625 Te1 H2.5 I0.375 Cl1.5,0.7890937443255169
K3Te(AlH4)0.5(ICl4)0.5,K,Te,AlH4,0.5,ICl4,0.5,K3 Al0.5 Te1 H2 I0.5 Cl2,0.7868778804568962
K3Te(AlH4)0.375(ICl4)0.625,K,Te,AlH4,0.375,ICl4,0.625,K3 Al0.375 Te1 H1.5 I0.625 Cl2.5,0.7846620165882754
K3Te(AlH4)0.25(ICl4)0.75,K,Te,AlH4,0.25,ICl4,0.75,K3 Al0.25 Te1 H1 I0.75 Cl3,0.7824461527196546
K3Te(AlH4)0.125(ICl4)0.875,K,Te,AlH4,0.125,ICl4,0.875,K3 Al0.125 Te1 H0.5 I0.875 Cl3.5,0.7802302888510338
K3Te(AlH4)0.875(BH4)0.125,K,Te,AlH4,0.875,BH4,0.125,K3 Al0.875 B0.125 Te1 H4,0.7802302888510338
K3Te(AlH4)0.75(BH4)0.25,K,Te,AlH4,0.75,BH4,0.25,K3 Al0.75 B0.25 Te1 H4,0.7647192417706882
K3Te(AlH4)0.625(BH4)0.375,K,Te,AlH4,0.625,BH4,0.375,K3 Al0.625 B0.375 Te1 H4,0.7492081946903426
K3Te(AlH4)0.5(BH4)0.5,K,Te,AlH4,0.5,BH4,0.5,K3 Al0.5 B0.5 Te1 H4,0.733697147609997
K3Te(AlH4)0.375(BH4)0.625,K,Te,AlH4,0.375,BH4,0.625,K3 Al0.375 B0.625 Te1 H4,0.7181861005296515
K3Te(AlH4)0.25(BH4)0.75,K,Te,AlH4,0.25,BH4,0.75,K3 Al0.25 B0.75 Te1 H4,0.7026750534493059
K3Te(AlH4)0.875(BF4)0.125,K,Te,AlH4,0.875,BF4,0.125,K3 Al0.875 B0.125 Te1 H3.5 F0.5,0.7900785727115707
K3Te(AlH4)0.75(BF4)0.25,K,Te,AlH4,0.75,BF4,0.25,K3 Al0.75 B0.25 Te1 H3 F1,0.7844158094917619
K3Te(AlH4)0.625(BF4)0.375,K,Te,AlH4,0.625,BF4,0.375,K3 Al0.625 B0.375 Te1 H2.5 F1.5,0.7787530462719533
K3Te(AlH4)0.5(BF4)0.5,K,Te,AlH4,0.5,BF4,0.5,K3 Al0.5 B0.5 Te1 H2 F2,0.7730902830521446
K3Te(AlH4)0.375(BF4)0.625,K,Te,AlH4,0.375,BF4,0.625,K3 Al0.375 B0.625 Te1 H1.5 F2.5,0.7674275198323358
K3Te(AlH4)0.25(BF4)0.75,K,Te,AlH4,0.25,BF4,0.75,K3 Al0.25 B0.75 Te1 H1 F3,0.7617647566125272
K3Te(AlH4)0.125(BF4)0.875,K,Te,AlH4,0.125,BF4,0.875,K3 Al0.125 B0.875 Te1 H0.5 F3.5,0.7561019933927184
K3Te(AlH4)0.875F0.125,K,Te,AlH4,0.875,F,0.125,K3 Al0.875 Te1 H3.5 F0.125,0.7629957920950943
K3Te(AlH4)0.75F0.25,K,Te,AlH4,0.75,F,0.25,K3 Al0.75 Te1 H3 F0.25,0.7302502482588091
K3Te(AlH4)0.875(ClO4)0.125,K,Te,AlH4,0.875,ClO4,0.125,K3 Al0.875 Te1 H3.5 Cl0.125 O0.5,0.7893399514220304
K3Te(AlH4)0.75(ClO4)0.25,K,Te,AlH4,0.75,ClO4,0.25,K3 Al0.75 Te1 H3 Cl0.25 O1,0.7829385669126815
K3Te(AlH4)0.625(ClO4)0.375,K,Te,AlH4,0.625,ClO4,0.375,K3 Al0.625 Te1 H2.5 Cl0.375 O1.5,0.7765371824033325
K3Te(AlH4)0.5(ClO4)0.5,K,Te,AlH4,0.5,ClO4,0.5,K3 Al0.5 Te1 H2 Cl0.5 O2,0.7701357978939835
K3Te(AlH4)0.375(ClO4)0.625,K,Te,AlH4,0.375,ClO4,0.625,K3 Al0.375 Te1 H1.5 Cl0.625 O2.5,0.7637344133846345
K3Te(AlH4)0.25(ClO4)0.75,K,Te,AlH4,0.25,ClO4,0.75,K3 Al0.25 Te1 H1 Cl0.75 O3,0.7573330288752855
K3Te(AlH4)0.125(ClO4)0.875,K,Te,AlH4,0.125,ClO4,0.875,K3 Al0.125 Te1 H0.5 Cl0.875 O3.5,0.7509316443659366
K3Te(AlH4)0.875(BCl4)0.125,K,Te,AlH4,0.875,BCl4,0.125,K3 Al0.875 B0.125 Te1 H3.5 Cl0.5,0.811252383011725
K3Te(AlH4)0.75(BCl4)0.25,K,Te,AlH4,0.75,BCl4,0.25,K3 Al0.75 B0.25 Te1 H3 Cl1,0.8267634300920705
K3Te(AlH4)0.625(BCl4)0.375,K,Te,AlH4,0.625,BCl4,0.375,K3 Al0.625 B0.375 Te1 H2.5 Cl1.5,0.8422744771724161
K3Te(AlH4)0.5(BCl4)0.5,K,Te,AlH4,0.5,BCl4,0.5,K3 Al0.5 B0.5 Te1 H2 Cl2,0.8577855242527617
K3Te(AlH4)0.375(BCl4)0.625,K,Te,AlH4,0.375,BCl4,0.625,K3 Al0.375 B0.625 Te1 H1.5 Cl2.5,0.8732965713331072
K3Te(AlH4)0.25(BCl4)0.75,K,Te,AlH4,0.25,BCl4,0.75,K3 Al0.25 B0.75 Te1 H1 Cl3,0.8888076184134528
K3Te(AlH4)0.125(BCl4)0.875,K,Te,AlH4,0.125,BCl4,0.875,K3 Al0.125 B0.875 Te1 H0.5 Cl3.5,0.9043186654937984
K3Te(AlH4)0.875Br0.125,K,Te,AlH4,0.875,Br,0.125,K3 Al0.875 Te1 H3.5 Br0.125,0.7785068391754398
K3Te(AlH4)0.75Br0.25,K,Te,AlH4,0.75,Br,0.25,K3 Al0.75 Te1 H3 Br0.25,0.7612723424195004
K3Te(AlH4)0.625Br0.375,K,Te,AlH4,0.625,Br,0.375,K3 Al0.625 Te1 H2.5 Br0.375,0.7440378456635608
K3Te(AlH4)0.5Br0.5,K,Te,AlH4,0.5,Br,0.5,K3 Al0.5 Te1 H2 Br0.5,0.7268033489076212
K3Te(AlH4)0.375Br0.625,K,Te,AlH4,0.375,Br,0.625,K3 Al0.375 Te1 H1.5 Br0.625,0.7095688521516818
K3Te(AlH4)0.875(NH2)0.125,K,Te,AlH4,0.875,NH2,0.125,K3 Al0.875 Te1 H3.75 N0.125,0.7723516617626043
K3Te(AlH4)0.75(NH2)0.25,K,Te,AlH4,0.75,NH2,0.25,K3 Al0.75 Te1 H3.5 N0.25,0.7489619875938293
K3Te(AlH4)0.625(NH2)0.375,K,Te,AlH4,0.625,NH2,0.375,K3 Al0.625 Te1 H3.25 N0.375,0.7255723134250541
K3Te(AlH4)0.5(NH2)0.5,K,Te,AlH4,0.5,NH2,0.5,K3 Al0.5 Te1 H3 N0.5,0.7021826392562791
K3TeF0.25(IO4)0.75,K,Te,F,0.25,IO4,0.75,K3 Te1 I0.75 O3 F0.25,0.7051371244144401
K3TeF0.125(IO4)0.875,K,Te,F,0.125,IO4,0.875,K3 Te1 I0.875 O3.5 F0.125,0.733697147609997
K3TeF0.25(ICl4)0.75,K,Te,F,0.25,ICl4,0.75,K3 Te1 I0.75 Cl3 F0.25,0.7169550650470844
K3TeF0.125(ICl4)0.875,K,Te,F,0.125,ICl4,0.875,K3 Te1 I0.875 Cl3.5 F0.125,0.7474847450147487
K3TeClO4,K,Te,ClO4,1.0,,,K3 Te1 Cl1 O4,0.7445302598565876
K3Te(ClO4)0.875I0.125,K,Te,ClO4,0.875,I,0.125,K3 Te1 I0.125 Cl0.875 O3.5,0.7396061179263193
K3Te(ClO4)0.75I0.25,K,Te,ClO4,0.75,I,0.25,K3 Te1 I0.25 Cl0.75 O3,0.7346819759960508
K3Te(ClO4)0.625I0.375,K,Te,ClO4,0.625,I,0.375,K3 Te1 I0.375 Cl0.625 O2.5,0.7297578340657823
K3Te(ClO4)0.5I0.5,K,Te,ClO4,0.5,I,0.5,K3 Te1 I0.5 Cl0.5 O2,0.7248336921355139
K3Te(ClO4)0.375I0.625,K,Te,ClO4,0.375,I,0.625,K3 Te1 I0.625 Cl0.375 O1.5,0.7199095502052455
K3Te(ClO4)0.25I0.75,K,Te,ClO4,0.25,I,0.75,K3 Te1 I0.75 Cl0.25 O1,0.714985408274977
K3Te(ClO4)0.125I0.875,K,Te,ClO4,0.125,I,0.875,K3 Te1 I0.875 Cl0.125 O0.5,0.7100612663447086
K3Te(ClO4)0.875(NO2)0.125,K,Te,ClO4,0.875,NO2,0.125,K3 Te1 N0.125 Cl0.875 O3.75,0.7327123192239434
K3Te(ClO4)0.75(NO2)0.25,K,Te,ClO4,0.75,NO2,0.25,K3 Te1 N0.25 Cl0.75 O3.5,0.7208943785912991
K3Te(ClO4)0.625(NO2)0.375,K,Te,ClO4,0.625,NO2,0.375,K3 Te1 N0.375 Cl0.625 O3.25,0.7090764379586549
K3Te(ClO4)0.875(IO4)0.125,K,Te,ClO4,0.875,IO4,0.125,K3 Te1 I0.125 Cl0.875 O4,0.7467461237252084
K3Te(ClO4)0.75(IO4)0.25,K,Te,ClO4,0.75,IO4,0.25,K3 Te1 I0.25 Cl0.75 O4,0.7489619875938293
K3Te(ClO4)0.625(IO4)0.375,K,Te,ClO4,0.625,IO4,0.375,K3 Te1 I0.375 Cl0.625 O4,0.75117785146245
K3Te(ClO4)0.5(IO4)0.5,K,Te,ClO4,0.5,IO4,0.5,K3 Te1 I0.5 Cl0.5 O4,0.7533937153310708
K3Te(ClO4)0.375(IO4)0.625,K,Te,ClO4,0.375,IO4,0.625,K3 Te1 I0.625 Cl0.375 O4,0.7556095791996916
K3Te(ClO4)0.25(IO4)0.75,K,Te,ClO4,0.25,IO4,0.75,K3 Te1 I0.75 Cl0.25 O4,0.7578254430683125
K3Te(ClO4)0.125(IO4)0.875,K,Te,ClO4,0.125,IO4,0.875,K3 Te1 I0.875 Cl0.125 O4,0.7600413069369332
K3Te(ClO4)0.875(ICl4)0.125,K,Te,ClO4,0.875,ICl4,0.125,K3 Te1 I0.125 Cl1.375 O3.5,0.7487157804973158
K3Te(ClO4)0.75(ICl4)0.25,K,Te,ClO4,0.75,ICl4,0.25,K3 Te1 I0.25 Cl1.75 O3,0.752901301138044
K3Te(ClO4)0.625(ICl4)0.375,K,Te,ClO4,0.625,ICl4,0.375,K3 Te1 I0.375 Cl2.125 O2.5,0.7570868217787722
K3Te(ClO4)0.5(ICl4)0.5,K,Te,ClO4,0.5,ICl4,0.5,K3 Te1 I0.5 Cl2.5 O2,0.7612723424195004
K3Te(ClO4)0.375(ICl4)0.625,K,Te,ClO4,0.375,ICl4,0.625,K3 Te1 I0.625 Cl2.875 O1.5,0.7654578630602284
K3Te(ClO4)0.25(ICl4)0.75,K,Te,ClO4,0.25,ICl4,0.75,K3 Te1 I0.75 Cl3.25 O1,0.7696433837009566
K3Te(ClO4)0.125(ICl4)0.875,K,Te,ClO4,0.125,ICl4,0.875,K3 Te1 I0.875 Cl3.625 O0.5,0.7738289043416848
K3Te(ClO4)0.875F0.125,K,Te,ClO4,0.875,F,0.125,K3 Te1 Cl0.875 O3.5 F0.125,0.7181861005296515
K3Te(ClO4)0.875(NH2)0.125,K,Te,ClO4,0.875,NH2,0.125,K3 Te1 H0.25 N0.125 Cl0.875 O3.5,0.7275419701971615
K3Te(ClO4)0.75(NH2)0.25,K,Te,ClO4,0.75,NH2,0.25,K3 Te1 H0.5 N0.25 Cl0.75 O3,0.7105536805377354
K3TeAlCl4,K,Te,AlCl4,1.0,,,K3 Al1 Te1 Cl4,0.8528613823224932
K3Te(AlCl4)0.875I0.125,K,Te,AlCl4,0.875,I,0.125,K3 Al0.875 Te1 I0.125 Cl3.5,0.8343958500839866
K3Te(AlCl4)0.75I0.25,K,Te,AlCl4,0.75,I,0.25,K3 Al0.75 Te1 I0.25 Cl3,0.81593031784548
K3Te(AlCl4)0.625I0.375,K,Te,AlCl4,0.625,I,0.375,K3 Al0.625 Te1 I0.375 Cl2.5,0.7974647856069733
K3Te(AlCl4)0.5I0.5,K,Te,AlCl4,0.5,I,0.5,K3 Al0.5 Te1 I0.5 Cl2,0.7789992533684666
K3Te(AlCl4)0.375I0.625,K,Te,AlCl4,0.375,I,0.625,K3 Al0.375 Te1 I0.625 Cl1.5,0.7605337211299601
K3Te(AlCl4)0.25I0.75,K,Te,AlCl4,0.25,I,0.75,K3 Al0.25 Te1 I0.75 Cl1,0.7420681888914534
K3Te(AlCl4)0.125I0.875,K,Te,AlCl4,0.125,I,0.875,K3 Al0.125 Te1 I0.875 Cl0.5,0.7236026566529468
K3Te(AlCl4)0.875(NO2)0.125,K,Te,AlCl4,0.875,NO2,0.125,K3 Al0.875 Te1 N0.125 Cl3.5 O0.25,0.8275020513816108
K3Te(AlCl4)0.75(NO2)0.25,K,Te,AlCl4,0.75,NO2,0.25,K3 Al0.75 Te1 N0.25 Cl3 O0.5,0.8021427204407283
K3Te(AlCl4)0.625(NO2)0.375,K,Te,AlCl4,0.625,NO2,0.375,K3 Al0.625 Te1 N0.375 Cl2.5 O0.75,0.7767833894998459
K3Te(AlCl4)0.5(NO2)0.5,K,Te,AlCl4,0.5,NO2,0.5,K3 Al0.5 Te1 N0.5 Cl2 O1,0.7514240585589634
K3Te(AlCl4)0.375(NO2)0.625,K,Te,AlCl4,0.375,NO2,0.625,K3 Al0.375 Te1 N0.625 Cl1.5 O1.25,0.7260647276180809
K3Te(AlCl4)0.25(NO2)0.75,K,Te,AlCl4,0.25,NO2,0.75,K3 Al0.25 Te1 N0.75 Cl1 O1.5,0.7007053966771986
K3Te(AlCl4)0.875(IO4)0.125,K,Te,AlCl4,0.875,IO4,0.125,K3 Al0.875 Te1 I0.125 Cl3.5 O0.5,0.8415358558828758
K3Te(AlCl4)0.75(IO4)0.25,K,Te,AlCl4,0.75,IO4,0.25,K3 Al0.75 Te1 I0.25 Cl3 O1,0.8302103294432585
K3Te(AlCl4)0.625(IO4)0.375,K,Te,AlCl4,0.625,IO4,0.375,K3 Al0.625 Te1 I0.375 Cl2.5 O1.5,0.8188848030036411
K3Te(AlCl4)0.5(IO4)0.5,K,Te,AlCl4,0.5,IO4,0.5,K3 Al0.5 Te1 I0.5 Cl2 O2,0.8075592765640236
K3Te(AlCl4)0.375(IO4)0.625,K,Te,AlCl4,0.375,IO4,0.625,K3 Al0.375 Te1 I0.625 Cl1.5 O2.5,0.7962337501244062
K3Te(AlCl4)0.25(IO4)0.75,K,Te,AlCl4,0.25,IO4,0.75,K3 Al0.25 Te1 I0.75 Cl1 O3,0.7849082236847889
K3Te(AlCl4)0.125(IO4)0.875,K,Te,AlCl4,0.125,IO4,0.875,K3 Al0.125 Te1 I0.875 Cl0.5 O3.5,0.7735826972451714
K3Te(AlCl4)0.875(CN)0.125,K,Te,AlCl4,0.875,CN,0.125,K3 Al0.875 Te1 C0.125 N0.125 Cl3.5,0.8272558442850974
K3Te(AlCl4)0.75(CN)0.25,K,Te,AlCl4,0.75,CN,0.25,K3 Al0.75 Te1 C0.25 N0.25 Cl3,0.8016503062477015
K3Te(AlCl4)0.625(CN)0.375,K,Te,AlCl4,0.625,CN,0.375,K3 Al0.625 Te1 C0.375 N0.375 Cl2.5,0.7760447682103057
K3Te(AlCl4)0.5(CN)0.5,K,Te,AlCl4,0.5,CN,0.5,K3 Al0.5 Te1 C0.5 N0.5 Cl2,0.7504392301729098
K3Te(AlCl4)0.375(CN)0.625,K,Te,AlCl4,0.375,CN,0.625,K3 Al0.375 Te1 C0.625 N0.625 Cl1.5,0.7248336921355139
K3Te(AlCl4)0.875Cl0.125,K,Te,AlCl4,0.875,Cl,0.125,K3 Al0.875 Te1 Cl3.625,0.8247937733199632
K3Te(AlCl4)0.75Cl0.25,K,Te,AlCl4,0.75,Cl,0.25,K3 Al0.75 Te1 Cl3.25,0.796726164317433
K3Te(AlCl4)0.625Cl0.375,K,Te,AlCl4,0.625,Cl,0.375,K3 Al0.625 Te1 Cl2.875,0.768658555314903
K3Te(AlCl4)0.5Cl0.5,K,Te,AlCl4,0.5,Cl,0.5,K3 Al0.5 Te1 Cl2.5,0.7405909463123729
K3Te(AlCl4)0.375Cl0.625,K,Te,AlCl4,0.375,Cl,0.625,K3 Al0.375 Te1 Cl2.125,0.7125233373098427
K3Te(AlCl4)0.875(ICl4)0.125,K,Te,AlCl4,0.875,ICl4,0.125,K3 Al0.875 Te1 I0.125 Cl4,0.8435055126549832
K3Te(AlCl4)0.75(ICl4)0.25,K,Te,AlCl4,0.75,ICl4,0.25,K3 Al0.75 Te1 I0.25 Cl4,0.8341496429874732
K3Te(AlCl4)0.625(ICl4)0.375,K,Te,AlCl4,0.625,ICl4,0.375,K3 Al0.625 Te1 I0.375 Cl4,0.8247937733199632
K3Te(AlCl4)0.5(ICl4)0.5,K,Te,AlCl4,0.5,ICl4,0.5,K3 Al0.5 Te1 I0.5 Cl4,0.8154379036524532
K3Te(AlCl4)0.375(ICl4)0.625,K,Te,AlCl4,0.375,ICl4,0.625,K3 Al0.375 Te1 I0.625 Cl4,0.806082033984943
K3Te(AlCl4)0.25(ICl4)0.75,K,Te,AlCl4,0.25,ICl4,0.75,K3 Al0.25 Te1 I0.75 Cl4,0.796726164317433
K3Te(AlCl4)0.125(ICl4)0.875,K,Te,AlCl4,0.125,ICl4,0.875,K3 Al0.125 Te1 I0.875 Cl4,0.787370294649923
K3Te(AlCl4)0.875(AlF4)0.125,K,Te,AlCl4,0.875,AlF4,0.125,K3 Al1 Te1 Cl3.5 F0.5,0.8479372403922248
K3Te(AlCl4)0.75(AlF4)0.25,K,Te,AlCl4,0.75,AlF4,0.25,K3 Al1 Te1 Cl3 F1,0.8430130984619564
K3Te(AlCl4)0.625(AlF4)0.375,K,Te,AlCl4,0.625,AlF4,0.375,K3 Al1 Te1 Cl2.5 F1.5,0.8380889565316879
K3Te(AlCl4)0.5(AlF4)0.5,K,Te,AlCl4,0.5,AlF4,0.5,K3 Al1 Te1 Cl2 F2,0.8331648146014194
K3Te(AlCl4)0.375(AlF4)0.625,K,Te,AlCl4,0.375,AlF4,0.625,K3 Al1 Te1 Cl1.5 F2.5,0.8282406726711511
K3Te(AlCl4)0.25(AlF4)0.75,K,Te,AlCl4,0.25,AlF4,0.75,K3 Al1 Te1 Cl1 F3,0.8233165307408826
K3Te(AlCl4)0.125(AlF4)0.875,K,Te,AlCl4,0.125,AlF4,0.875,K3 Al1 Te1 Cl0.5 F3.5,0.8183923888106142
K3Te(AlCl4)0.875(BH4)0.125,K,Te,AlCl4,0.875,BH4,0.125,K3 Al0.875 B0.125 Te1 H0.5 Cl3.5,0.8302103294432585
K3Te(AlCl4)0.75(BH4)0.25,K,Te,AlCl4,0.75,BH4,0.25,K3 Al0.75 B0.25 Te1 H1 Cl3,0.8075592765640236
K3Te(AlCl4)0.625(BH4)0.375,K,Te,AlCl4,0.625,BH4,0.375,K3 Al0.625 B0.375 Te1 H1.5 Cl2.5,0.7849082236847889
K3Te(AlCl4)0.5(BH4)0.5,K,Te,AlCl4,0.5,BH4,0.5,K3 Al0.5 B0.5 Te1 H2 Cl2,0.762257170805554
K3Te(AlCl4)0.375(BH4)0.625,K,Te,AlCl4,0.375,BH4,0.625,K3 Al0.375 B0.625 Te1 H2.5 Cl1.5,0.7396061179263193
K3Te(AlCl4)0.25(BH4)0.75,K,Te,AlCl4,0.25,BH4,0.75,K3 Al0.25 B0.75 Te1 H3 Cl1,0.7169550650470844
K3Te(AlCl4)0.875(BF4)0.125,K,Te,AlCl4,0.875,BF4,0.125,K3 Al0.875 B0.125 Te1 Cl3.5 F0.5,0.8400586133037953
K3Te(AlCl4)0.75(BF4)0.25,K,Te,AlCl4,0.75,BF4,0.25,K3 Al0.75 B0.25 Te1 Cl3 F1,0.8272558442850974
K3Te(AlCl4)0.625(BF4)0.375,K,Te,AlCl4,0.625,BF4,0.375,K3 Al0.625 B0.375 Te1 Cl2.5 F1.5,0.8144530752663994
K3Te(AlCl4)0.5(BF4)0.5,K,Te,AlCl4,0.5,BF4,0.5,K3 Al0.5 B0.5 Te1 Cl2 F2,0.8016503062477015
K3Te(AlCl4)0.375(BF4)0.625,K,Te,AlCl4,0.375,BF4,0.625,K3 Al0.375 B0.625 Te1 Cl1.5 F2.5,0.7888475372290036
K3Te(AlCl4)0.25(BF4)0.75,K,Te,AlCl4,0.25,BF4,0.75,K3 Al0.25 B0.75 Te1 Cl1 F3,0.7760447682103057
K3Te(AlCl4)0.125(BF4)0.875,K,Te,AlCl4,0.125,BF4,0.875,K3 Al0.125 B0.875 Te1 Cl0.5 F3.5,0.7632419991916077
K3Te(AlCl4)0.875(AlH4)0.125,K,Te,AlCl4,0.875,AlH4,0.125,K3 Al1 Te1 H0.5 Cl3.5,0.845721376523604
K3Te(AlCl4)0.75(AlH4)0.25,K,Te,AlCl4,0.75,AlH4,0.25,K3 Al1 Te1 H1 Cl3,0.8385813707247147
K3Te(AlCl4)0.625(AlH4)0.375,K,Te,AlCl4,0.625,AlH4,0.375,K3 Al1 Te1 H1.5 Cl2.5,0.8314413649258255
K3Te(AlCl4)0.5(AlH4)0.5,K,Te,AlCl4,0.5,AlH4,0.5,K3 Al1 Te1 H2 Cl2,0.8243013591269364
K3Te(AlCl4)0.375(AlH4)0.625,K,Te,AlCl4,0.375,AlH4,0.625,K3 Al1 Te1 H2.5 Cl1.5,0.8171613533280471
K3Te(AlCl4)0.25(AlH4)0.75,K,Te,AlCl4,0.25,AlH4,0.75,K3 Al1 Te1 H3 Cl1,0.8100213475291579
K3Te(AlCl4)0.125(AlH4)0.875,K,Te,AlCl4,0.125,AlH4,0.875,K3 Al1 Te1 H3.5 Cl0.5,0.8028813417302686
K3Te(AlCl4)0.875F0.125,K,Te,AlCl4,0.875,F,0.125,K3 Al0.875 Te1 Cl3.5 F0.125,0.8129758326873189
K3Te(AlCl4)0.75F0.25,K,Te,AlCl4,0.75,F,0.25,K3 Al0.75 Te1 Cl3 F0.25,0.7730902830521446
K3Te(AlCl4)0.625F0.375,K,Te,AlCl4,0.625,F,0.375,K3 Al0.625 Te1 Cl2.5 F0.375,0.7332047334169702
K3Te(AlCl4)0.875(ClO4)0.125,K,Te,AlCl4,0.875,ClO4,0.125,K3 Al0.875 Te1 Cl3.625 O0.5,0.839319992014255
K3Te(AlCl4)0.75(ClO4)0.25,K,Te,AlCl4,0.75,ClO4,0.25,K3 Al0.75 Te1 Cl3.25 O1,0.8257786017060168
K3Te(AlCl4)0.625(ClO4)0.375,K,Te,AlCl4,0.625,ClO4,0.375,K3 Al0.625 Te1 Cl2.875 O1.5,0.8122372113977786
K3Te(AlCl4)0.5(ClO4)0.5,K,Te,AlCl4,0.5,ClO4,0.5,K3 Al0.5 Te1 Cl2.5 O2,0.7986958210895404
K3Te(AlCl4)0.375(ClO4)0.625,K,Te,AlCl4,0.375,ClO4,0.625,K3 Al0.375 Te1 Cl2.125 O2.5,0.7851544307813022
K3Te(AlCl4)0.25(ClO4)0.75,K,Te,AlCl4,0.25,ClO4,0.75,K3 Al0.25 Te1 Cl1.75 O3,0.771613040473064
K3Te(AlCl4)0.125(ClO4)0.875,K,Te,AlCl4,0.125,ClO4,0.875,K3 Al0.125 Te1 Cl1.375 O3.5,0.7580716501648258
K3Te(AlCl4)0.875(BCl4)0.125,K,Te,AlCl4,0.875,BCl4,0.125,K3 Al0.875 B0.125 Te1 Cl4,0.8612324236039496
K3Te(AlCl4)0.75(BCl4)0.25,K,Te,AlCl4,0.75,BCl4,0.25,K3 Al0.75 B0.25 Te1 Cl4,0.869603464885406
K3Te(AlCl4)0.625(BCl4)0.375,K,Te,AlCl4,0.625,BCl4,0.375,K3 Al0.625 B0.375 Te1 Cl4,0.8779745061668622
K3Te(AlCl4)0.5(BCl4)0.5,K,Te,AlCl4,0.5,BCl4,0.5,K3 Al0.5 B0.5 Te1 Cl4,0.8863455474483186
K3Te(AlCl4)0.375(BCl4)0.625,K,Te,AlCl4,0.375,BCl4,0.625,K3 Al0.375 B0.625 Te1 Cl4,0.894716588729775
K3Te(AlCl4)0.25(BCl4)0.75,K,Te,AlCl4,0.25,BCl4,0.75,K3 Al0.25 B0.75 Te1 Cl4,0.9030876300112312
K3Te(AlCl4)0.125(BCl4)0.875,K,Te,AlCl4,0.125,BCl4,0.875,K3 Al0.125 B0.875 Te1 Cl4,0.9114586712926876
K3Te(AlCl4)0.875Br0.125,K,Te,AlCl4,0.875,Br,0.125,K3 Al0.875 Te1 Br0.125 Cl3.5,0.8284868797676644
K3Te(AlCl4)0.75Br0.25,K,Te,AlCl4,0.75,Br,0.25,K3 Al0.75 Te1 Br0.25 Cl3,0.8041123772128357
K3Te(AlCl4)0.625Br0.375,K,Te,AlCl4,0.625,Br,0.375,K3 Al0.625 Te1 Br0.375 Cl2.5,0.7797378746580069
K3Te(AlCl4)0.5Br0.5,K,Te,AlCl4,0.5,Br,0.5,K3 Al0.5 Te1 Br0.5 Cl2,0.7553633721031782
K3Te(AlCl4)0.375Br0.625,K,Te,AlCl4,0.375,Br,0.625,K3 Al0.375 Te1 Br0.625 Cl1.5,0.7309888695483494
K3Te(AlCl4)0.25Br0.75,K,Te,AlCl4,0.25,Br,0.75,K3 Al0.25 Te1 Br0.75 Cl1,0.7066143669935206
K3Te(AlCl4)0.875(NH2)0.125,K,Te,AlCl4,0.875,NH2,0.125,K3 Al0.875 Te1 H0.25 N0.125 Cl3.5,0.8223317023548289
K3Te(AlCl4)0.75(NH2)0.25,K,Te,AlCl4,0.75,NH2,0.25,K3 Al0.75 Te1 H0.5 N0.25 Cl3,0.7918020223871646
K3Te(AlCl4)0.625(NH2)0.375,K,Te,AlCl4,0.625,NH2,0.375,K3 Al0.625 Te1 H0.75 N0.375 Cl2.5,0.7612723424195004
K3Te(AlCl4)0.5(NH2)0.5,K,Te,AlCl4,0.5,NH2,0.5,K3 Al0.5 Te1 H1 N0.5 Cl2,0.7307426624518361
K3Te(AlCl4)0.375(NH2)0.625,K,Te,AlCl4,0.375,NH2,0.625,K3 Al0.375 Te1 H1.25 N0.625 Cl1.5,0.7002129824841717
K3TeBCl4,K,Te,BCl4,1.0,,,K3 B1 Te1 Cl4,0.919829712574144
K3Te(BCl4)0.875I0.125,K,Te,BCl4,0.875,I,0.125,K3 B0.875 Te1 I0.125 Cl3.5,0.892993139054181
K3Te(BCl4)0.75I0.25,K,Te,BCl4,0.75,I,0.25,K3 B0.75 Te1 I0.25 Cl3,0.866156565534218
K3Te(BCl4)0.625I0.375,K,Te,BCl4,0.625,I,0.375,K3 B0.625 Te1 I0.375 Cl2.5,0.839319992014255
K3Te(BCl4)0.5I0.5,K,Te,BCl4,0.5,I,0.5,K3 B0.5 Te1 I0.5 Cl2,0.8124834184942921
K3Te(BCl4)0.375I0.625,K,Te,BCl4,0.375,I,0.625,K3 B0.375 Te1 I0.625 Cl1.5,0.7856468449743291
K3Te(BCl4)0.25I0.75,K,Te,BCl4,0.25,I,0.75,K3 B0.25 Te1 I0.75 Cl1,0.7588102714543661
K3Te(BCl4)0.125I0.875,K,Te,BCl4,0.125,I,0.875,K3 B0.125 Te1 I0.875 Cl0.5,0.7319736979344031
K3Te(BCl4)0.875(NO2)0.125,K,Te,BCl4,0.875,NO2,0.125,K3 B0.875 Te1 N0.125 Cl3.5 O0.25,0.8860993403518052
K3Te(BCl4)0.75(NO2)0.25,K,Te,BCl4,0.75,NO2,0.25,K3 B0.75 Te1 N0.25 Cl3 O0.5,0.8523689681294664
K3Te(BCl4)0.625(NO2)0.375,K,Te,BCl4,0.625,NO2,0.375,K3 B0.625 Te1 N0.375 Cl2.5 O0.75,0.8186385959071276
K3Te(BCl4)0.5(NO2)0.5,K,Te,BCl4,0.5,NO2,0.5,K3 B0.5 Te1 N0.5 Cl2 O1,0.7849082236847889
